season,league_name,home_team_api_id,away_team_api_id,result
2009/2010,Portugal Liga ZON Sagres,9807,2033,Draw
2009/2010,Portugal Liga ZON Sagres,10212,6403,Home Win
2009/2010,Portugal Liga ZON Sagres,7841,10264,Draw
2009/2010,Portugal Liga ZON Sagres,10264,9772,Home Win
2009/2010,Portugal Liga ZON Sagres,10215,7844,Home Win
2009/2010,Portugal Liga ZON Sagres,9768,10212,Draw
2009/2010,Portugal Liga ZON Sagres,2033,7841,Away Win
2009/2010,Portugal Liga ZON Sagres,9773,9807,Draw
2009/2010,Portugal Liga ZON Sagres,9809,6421,Home Win
2009/2010,Portugal Liga ZON Sagres,10214,10238,Home Win
2009/2010,Portugal Liga ZON Sagres,6403,9771,Away Win
2010/2011,Portugal Liga ZON Sagres,9772,10215,Away Win
2010/2011,Portugal Liga ZON Sagres,10212,10238,Away Win
2010/2011,Portugal Liga ZON Sagres,10264,9765,Home Win
2010/2011,Portugal Liga ZON Sagres,7841,10214,Away Win
2010/2011,Portugal Liga ZON Sagres,6403,9768,Home Win
2010/2011,Portugal Liga ZON Sagres,10211,9771,Draw
2010/2011,Portugal Liga ZON Sagres,9809,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,2033,7844,Draw
2010/2011,Portugal Liga ZON Sagres,9773,9772,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,7844,Away Win
2010/2011,Portugal Liga ZON Sagres,10212,9771,Draw
2010/2011,Portugal Liga ZON Sagres,10264,10211,Away Win
2010/2011,Portugal Liga ZON Sagres,10238,7841,Draw
2010/2011,Portugal Liga ZON Sagres,6403,10214,Away Win
2010/2011,Portugal Liga ZON Sagres,9809,2033,Draw
2010/2011,Portugal Liga ZON Sagres,9765,10215,Draw
2010/2011,Portugal Liga ZON Sagres,9773,9765,Home Win
2010/2011,Portugal Liga ZON Sagres,9772,9809,Home Win
2010/2011,Portugal Liga ZON Sagres,7844,10264,Home Win
2010/2011,Portugal Liga ZON Sagres,7841,6403,Home Win
2010/2011,Portugal Liga ZON Sagres,9771,10238,Home Win
2010/2011,Portugal Liga ZON Sagres,10214,10212,Draw
2010/2011,Portugal Liga ZON Sagres,10215,9768,Away Win
2010/2011,Portugal Liga ZON Sagres,2033,10211,Draw
2010/2011,Portugal Liga ZON Sagres,9768,9773,Draw
2010/2011,Portugal Liga ZON Sagres,10212,7844,Home Win
2010/2011,Portugal Liga ZON Sagres,10264,10214,Home Win
2010/2011,Portugal Liga ZON Sagres,10238,10215,Away Win
2010/2011,Portugal Liga ZON Sagres,6403,2033,Home Win
2010/2011,Portugal Liga ZON Sagres,10211,9772,Away Win
2010/2011,Portugal Liga ZON Sagres,9809,7841,Away Win
2010/2011,Portugal Liga ZON Sagres,9765,9771,Away Win
2010/2011,Portugal Liga ZON Sagres,9773,10238,Home Win
2010/2011,Portugal Liga ZON Sagres,9772,2033,Home Win
2010/2011,Portugal Liga ZON Sagres,7844,6403,Draw
2010/2011,Portugal Liga ZON Sagres,7841,10211,Draw
2010/2011,Portugal Liga ZON Sagres,9771,10264,Home Win
2010/2011,Portugal Liga ZON Sagres,10214,9809,Home Win
2010/2011,Portugal Liga ZON Sagres,10215,10212,Away Win
2010/2011,Portugal Liga ZON Sagres,9765,9768,Away Win
2010/2011,Portugal Liga ZON Sagres,9772,7841,Home Win
2010/2011,Portugal Liga ZON Sagres,10212,9765,Draw
2010/2011,Portugal Liga ZON Sagres,10264,10215,Home Win
2010/2011,Portugal Liga ZON Sagres,10238,9768,Away Win
2010/2011,Portugal Liga ZON Sagres,6403,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,10211,7844,Home Win
2010/2011,Portugal Liga ZON Sagres,9809,9771,Away Win
2010/2011,Portugal Liga ZON Sagres,2033,10214,Draw
2010/2011,Portugal Liga ZON Sagres,9773,10212,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,10264,Home Win
2010/2011,Portugal Liga ZON Sagres,7844,9809,Away Win
2010/2011,Portugal Liga ZON Sagres,7841,2033,Away Win
2010/2011,Portugal Liga ZON Sagres,9771,9772,Away Win
2010/2011,Portugal Liga ZON Sagres,10214,10211,Draw
2010/2011,Portugal Liga ZON Sagres,10215,6403,Draw
2010/2011,Portugal Liga ZON Sagres,9765,10238,Away Win
2010/2011,Portugal Liga ZON Sagres,9773,9809,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,6403,Away Win
2010/2011,Portugal Liga ZON Sagres,7844,2033,Home Win
2010/2011,Portugal Liga ZON Sagres,9771,10211,Away Win
2010/2011,Portugal Liga ZON Sagres,10238,10212,Away Win
2010/2011,Portugal Liga ZON Sagres,10214,7841,Home Win
2010/2011,Portugal Liga ZON Sagres,10215,9772,Away Win
2010/2011,Portugal Liga ZON Sagres,9765,10264,Away Win
2010/2011,Portugal Liga ZON Sagres,9772,10214,Home Win
2010/2011,Portugal Liga ZON Sagres,10212,9768,Away Win
2010/2011,Portugal Liga ZON Sagres,10264,10238,Draw
2010/2011,Portugal Liga ZON Sagres,7841,7844,Away Win
2010/2011,Portugal Liga ZON Sagres,6403,9771,Draw
2010/2011,Portugal Liga ZON Sagres,10211,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,9809,9765,Draw
2010/2011,Portugal Liga ZON Sagres,2033,10215,Home Win
2010/2011,Portugal Liga ZON Sagres,9773,7841,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,9809,Draw
2010/2011,Portugal Liga ZON Sagres,7844,10214,Draw
2010/2011,Portugal Liga ZON Sagres,10212,10264,Away Win
2010/2011,Portugal Liga ZON Sagres,9771,2033,Away Win
2010/2011,Portugal Liga ZON Sagres,10238,9772,Away Win
2010/2011,Portugal Liga ZON Sagres,10215,10211,Draw
2010/2011,Portugal Liga ZON Sagres,9765,6403,Away Win
2010/2011,Portugal Liga ZON Sagres,9772,7844,Home Win
2010/2011,Portugal Liga ZON Sagres,10264,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,7841,9765,Home Win
2010/2011,Portugal Liga ZON Sagres,6403,10212,Home Win
2010/2011,Portugal Liga ZON Sagres,10211,10238,Draw
2010/2011,Portugal Liga ZON Sagres,10214,9771,Away Win
2010/2011,Portugal Liga ZON Sagres,9809,10215,Home Win
2010/2011,Portugal Liga ZON Sagres,2033,9768,Draw
2010/2011,Portugal Liga ZON Sagres,9773,10211,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,10212,Home Win
2010/2011,Portugal Liga ZON Sagres,7844,7841,Draw
2010/2011,Portugal Liga ZON Sagres,9771,6403,Draw
2010/2011,Portugal Liga ZON Sagres,10238,10264,Draw
2010/2011,Portugal Liga ZON Sagres,10214,9772,Home Win
2010/2011,Portugal Liga ZON Sagres,10215,2033,Draw
2010/2011,Portugal Liga ZON Sagres,9765,9809,Away Win
2010/2011,Portugal Liga ZON Sagres,9773,10214,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,9772,Away Win
2010/2011,Portugal Liga ZON Sagres,10212,10211,Home Win
2010/2011,Portugal Liga ZON Sagres,10264,6403,Away Win
2010/2011,Portugal Liga ZON Sagres,9771,7844,Away Win
2010/2011,Portugal Liga ZON Sagres,10238,9809,Draw
2010/2011,Portugal Liga ZON Sagres,10215,7841,Away Win
2010/2011,Portugal Liga ZON Sagres,9765,2033,Draw
2010/2011,Portugal Liga ZON Sagres,9772,10212,Home Win
2010/2011,Portugal Liga ZON Sagres,7844,10215,Away Win
2010/2011,Portugal Liga ZON Sagres,7841,9771,Home Win
2010/2011,Portugal Liga ZON Sagres,6403,10238,Home Win
2010/2011,Portugal Liga ZON Sagres,10211,9765,Away Win
2010/2011,Portugal Liga ZON Sagres,10214,9768,Home Win
2010/2011,Portugal Liga ZON Sagres,9809,10264,Draw
2010/2011,Portugal Liga ZON Sagres,2033,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,9773,7844,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,10211,Home Win
2010/2011,Portugal Liga ZON Sagres,10212,7841,Away Win
2010/2011,Portugal Liga ZON Sagres,10264,9772,Home Win
2010/2011,Portugal Liga ZON Sagres,10238,2033,Draw
2010/2011,Portugal Liga ZON Sagres,6403,9809,Draw
2010/2011,Portugal Liga ZON Sagres,10215,9771,Draw
2010/2011,Portugal Liga ZON Sagres,9765,10214,Draw
2010/2011,Portugal Liga ZON Sagres,9772,9765,Draw
2010/2011,Portugal Liga ZON Sagres,7844,10238,Draw
2010/2011,Portugal Liga ZON Sagres,7841,9768,Draw
2010/2011,Portugal Liga ZON Sagres,9771,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,10211,6403,Home Win
2010/2011,Portugal Liga ZON Sagres,10214,10215,Draw
2010/2011,Portugal Liga ZON Sagres,9809,10212,Away Win
2010/2011,Portugal Liga ZON Sagres,2033,10264,Away Win
2010/2011,Portugal Liga ZON Sagres,9773,10215,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,9771,Draw
2010/2011,Portugal Liga ZON Sagres,10212,2033,Home Win
2010/2011,Portugal Liga ZON Sagres,10264,7841,Home Win
2010/2011,Portugal Liga ZON Sagres,10238,10214,Home Win
2010/2011,Portugal Liga ZON Sagres,6403,9772,Away Win
2010/2011,Portugal Liga ZON Sagres,9809,10211,Draw
2010/2011,Portugal Liga ZON Sagres,9765,7844,Home Win
2010/2011,Portugal Liga ZON Sagres,9772,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,7844,9768,Draw
2010/2011,Portugal Liga ZON Sagres,7841,10238,Home Win
2010/2011,Portugal Liga ZON Sagres,9771,10212,Away Win
2010/2011,Portugal Liga ZON Sagres,10211,10264,Away Win
2010/2011,Portugal Liga ZON Sagres,10214,6403,Home Win
2010/2011,Portugal Liga ZON Sagres,10215,9765,Home Win
2010/2011,Portugal Liga ZON Sagres,2033,9809,Away Win
2010/2011,Portugal Liga ZON Sagres,9768,10215,Home Win
2010/2011,Portugal Liga ZON Sagres,10212,10214,Draw
2010/2011,Portugal Liga ZON Sagres,10264,7844,Home Win
2010/2011,Portugal Liga ZON Sagres,10238,9771,Home Win
2010/2011,Portugal Liga ZON Sagres,6403,7841,Away Win
2010/2011,Portugal Liga ZON Sagres,10211,2033,Home Win
2010/2011,Portugal Liga ZON Sagres,9809,9772,Home Win
2010/2011,Portugal Liga ZON Sagres,9765,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,9773,9768,Home Win
2010/2011,Portugal Liga ZON Sagres,9772,10211,Home Win
2010/2011,Portugal Liga ZON Sagres,7844,10212,Home Win
2010/2011,Portugal Liga ZON Sagres,7841,9809,Home Win
2010/2011,Portugal Liga ZON Sagres,9771,9765,Away Win
2010/2011,Portugal Liga ZON Sagres,10214,10264,Draw
2010/2011,Portugal Liga ZON Sagres,10215,10238,Draw
2010/2011,Portugal Liga ZON Sagres,2033,6403,Draw
2010/2011,Portugal Liga ZON Sagres,9768,9765,Home Win
2010/2011,Portugal Liga ZON Sagres,10212,10215,Home Win
2010/2011,Portugal Liga ZON Sagres,10264,9771,Draw
2010/2011,Portugal Liga ZON Sagres,10238,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,6403,7844,Home Win
2010/2011,Portugal Liga ZON Sagres,10211,7841,Draw
2010/2011,Portugal Liga ZON Sagres,9809,10214,Away Win
2010/2011,Portugal Liga ZON Sagres,2033,9772,Draw
2010/2011,Portugal Liga ZON Sagres,9773,6403,Draw
2010/2011,Portugal Liga ZON Sagres,9768,10238,Away Win
2010/2011,Portugal Liga ZON Sagres,7844,10211,Home Win
2010/2011,Portugal Liga ZON Sagres,7841,9772,Away Win
2010/2011,Portugal Liga ZON Sagres,9771,9809,Home Win
2010/2011,Portugal Liga ZON Sagres,10214,2033,Away Win
2010/2011,Portugal Liga ZON Sagres,10215,10264,Draw
2010/2011,Portugal Liga ZON Sagres,9765,10212,Home Win
2010/2011,Portugal Liga ZON Sagres,9772,10238,Home Win
2010/2011,Portugal Liga ZON Sagres,10264,10212,Home Win
2010/2011,Portugal Liga ZON Sagres,7841,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,6403,9765,Draw
2010/2011,Portugal Liga ZON Sagres,10211,10215,Home Win
2010/2011,Portugal Liga ZON Sagres,10214,7844,Away Win
2010/2011,Portugal Liga ZON Sagres,9809,9768,Away Win
2010/2011,Portugal Liga ZON Sagres,2033,9771,Home Win
2010/2011,Portugal Liga ZON Sagres,9772,9771,Draw
2010/2011,Portugal Liga ZON Sagres,10212,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,10264,9768,Away Win
2010/2011,Portugal Liga ZON Sagres,10238,9765,Home Win
2010/2011,Portugal Liga ZON Sagres,6403,10215,Home Win
2010/2011,Portugal Liga ZON Sagres,10211,10214,Away Win
2010/2011,Portugal Liga ZON Sagres,9809,7844,Away Win
2010/2011,Portugal Liga ZON Sagres,2033,7841,Draw
2010/2011,Portugal Liga ZON Sagres,9773,10264,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,2033,Draw
2010/2011,Portugal Liga ZON Sagres,7844,9772,Home Win
2010/2011,Portugal Liga ZON Sagres,10212,6403,Draw
2010/2011,Portugal Liga ZON Sagres,9771,10214,Home Win
2010/2011,Portugal Liga ZON Sagres,10238,10211,Draw
2010/2011,Portugal Liga ZON Sagres,10215,9809,Home Win
2010/2011,Portugal Liga ZON Sagres,9765,7841,Home Win
2010/2011,Portugal Liga ZON Sagres,9772,9768,Home Win
2010/2011,Portugal Liga ZON Sagres,7844,9771,Home Win
2010/2011,Portugal Liga ZON Sagres,7841,10215,Draw
2010/2011,Portugal Liga ZON Sagres,6403,10264,Draw
2010/2011,Portugal Liga ZON Sagres,10211,10212,Draw
2010/2011,Portugal Liga ZON Sagres,10214,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,9809,10238,Draw
2010/2011,Portugal Liga ZON Sagres,2033,9765,Home Win
2010/2011,Portugal Liga ZON Sagres,9773,2033,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,10214,Draw
2010/2011,Portugal Liga ZON Sagres,10212,9772,Away Win
2010/2011,Portugal Liga ZON Sagres,10264,9809,Home Win
2010/2011,Portugal Liga ZON Sagres,9771,7841,Home Win
2010/2011,Portugal Liga ZON Sagres,10238,6403,Home Win
2010/2011,Portugal Liga ZON Sagres,10215,7844,Home Win
2010/2011,Portugal Liga ZON Sagres,9765,10211,Home Win
2010/2011,Portugal Liga ZON Sagres,9772,10264,Home Win
2010/2011,Portugal Liga ZON Sagres,7844,9773,Draw
2010/2011,Portugal Liga ZON Sagres,7841,10212,Draw
2010/2011,Portugal Liga ZON Sagres,9771,10215,Home Win
2010/2011,Portugal Liga ZON Sagres,10211,9768,Draw
2010/2011,Portugal Liga ZON Sagres,10214,9765,Home Win
2010/2011,Portugal Liga ZON Sagres,9809,6403,Away Win
2010/2011,Portugal Liga ZON Sagres,2033,10238,Home Win
2010/2011,Portugal Liga ZON Sagres,9773,9771,Home Win
2010/2011,Portugal Liga ZON Sagres,9768,7841,Home Win
2010/2011,Portugal Liga ZON Sagres,10212,9809,Home Win
2010/2011,Portugal Liga ZON Sagres,10264,2033,Home Win
2010/2011,Portugal Liga ZON Sagres,10238,7844,Home Win
2010/2011,Portugal Liga ZON Sagres,6403,10211,Draw
2010/2011,Portugal Liga ZON Sagres,10215,10214,Home Win
2010/2011,Portugal Liga ZON Sagres,9765,9772,Away Win
2010/2011,Portugal Liga ZON Sagres,9772,6403,Home Win
2010/2011,Portugal Liga ZON Sagres,7844,9765,Home Win
2010/2011,Portugal Liga ZON Sagres,7841,10264,Home Win
2010/2011,Portugal Liga ZON Sagres,9771,9768,Away Win
2010/2011,Portugal Liga ZON Sagres,10211,9809,Home Win
2010/2011,Portugal Liga ZON Sagres,10214,10238,Home Win
2010/2011,Portugal Liga ZON Sagres,10215,9773,Away Win
2010/2011,Portugal Liga ZON Sagres,2033,10212,Draw
2011/2012,Portugal Liga ZON Sagres,4064,10214,Draw
2011/2012,Portugal Liga ZON Sagres,10212,10211,Draw
2011/2012,Portugal Liga ZON Sagres,9768,2033,Draw
2011/2012,Portugal Liga ZON Sagres,7841,10264,Draw
2011/2012,Portugal Liga ZON Sagres,10238,6403,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,10215,Away Win
2011/2012,Portugal Liga ZON Sagres,9764,9772,Draw
2011/2012,Portugal Liga ZON Sagres,7844,9773,Away Win
2011/2012,Portugal Liga ZON Sagres,10211,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,10212,10215,Home Win
2011/2012,Portugal Liga ZON Sagres,2033,9773,Draw
2011/2012,Portugal Liga ZON Sagres,6403,7844,Away Win
2011/2012,Portugal Liga ZON Sagres,7841,10214,Home Win
2011/2012,Portugal Liga ZON Sagres,10264,9772,Draw
2011/2012,Portugal Liga ZON Sagres,9768,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,10238,9764,Draw
2011/2012,Portugal Liga ZON Sagres,10215,10211,Away Win
2011/2012,Portugal Liga ZON Sagres,9772,9768,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,10264,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,9764,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,7844,10238,Home Win
2011/2012,Portugal Liga ZON Sagres,10214,10212,Draw
2011/2012,Portugal Liga ZON Sagres,6403,2033,Draw
2011/2012,Portugal Liga ZON Sagres,10211,9773,Away Win
2011/2012,Portugal Liga ZON Sagres,10212,9772,Away Win
2011/2012,Portugal Liga ZON Sagres,2033,10215,Away Win
2011/2012,Portugal Liga ZON Sagres,7841,9764,Home Win
2011/2012,Portugal Liga ZON Sagres,10264,6403,Home Win
2011/2012,Portugal Liga ZON Sagres,9768,10214,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,7844,Home Win
2011/2012,Portugal Liga ZON Sagres,10238,4064,Draw
2011/2012,Portugal Liga ZON Sagres,10215,9768,Draw
2011/2012,Portugal Liga ZON Sagres,9772,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,10212,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,7844,9764,Draw
2011/2012,Portugal Liga ZON Sagres,10214,10238,Draw
2011/2012,Portugal Liga ZON Sagres,2033,10264,Away Win
2011/2012,Portugal Liga ZON Sagres,6403,10211,Away Win
2011/2012,Portugal Liga ZON Sagres,10211,10264,Away Win
2011/2012,Portugal Liga ZON Sagres,9764,10214,Away Win
2011/2012,Portugal Liga ZON Sagres,7844,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,10212,2033,Home Win
2011/2012,Portugal Liga ZON Sagres,7841,6403,Home Win
2011/2012,Portugal Liga ZON Sagres,9768,9773,Draw
2011/2012,Portugal Liga ZON Sagres,9771,9772,Away Win
2011/2012,Portugal Liga ZON Sagres,10238,10215,Draw
2011/2012,Portugal Liga ZON Sagres,10215,7844,Away Win
2011/2012,Portugal Liga ZON Sagres,9772,10238,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,9764,Draw
2011/2012,Portugal Liga ZON Sagres,10214,9771,Draw
2011/2012,Portugal Liga ZON Sagres,2033,10211,Home Win
2011/2012,Portugal Liga ZON Sagres,6403,10212,Draw
2011/2012,Portugal Liga ZON Sagres,10264,9768,Home Win
2011/2012,Portugal Liga ZON Sagres,10215,9771,Draw
2011/2012,Portugal Liga ZON Sagres,10211,10212,Away Win
2011/2012,Portugal Liga ZON Sagres,9772,9764,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,7844,Home Win
2011/2012,Portugal Liga ZON Sagres,10214,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,2033,9768,Draw
2011/2012,Portugal Liga ZON Sagres,6403,10238,Home Win
2011/2012,Portugal Liga ZON Sagres,10264,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,9772,Away Win
2011/2012,Portugal Liga ZON Sagres,9764,9773,Home Win
2011/2012,Portugal Liga ZON Sagres,7844,10214,Home Win
2011/2012,Portugal Liga ZON Sagres,10212,10264,Away Win
2011/2012,Portugal Liga ZON Sagres,7841,10215,Draw
2011/2012,Portugal Liga ZON Sagres,9768,10211,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,6403,Away Win
2011/2012,Portugal Liga ZON Sagres,10238,2033,Away Win
2011/2012,Portugal Liga ZON Sagres,10215,9764,Away Win
2011/2012,Portugal Liga ZON Sagres,10211,7844,Away Win
2011/2012,Portugal Liga ZON Sagres,9772,10214,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,10212,9768,Home Win
2011/2012,Portugal Liga ZON Sagres,2033,7841,Away Win
2011/2012,Portugal Liga ZON Sagres,6403,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,10264,10238,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,2033,Draw
2011/2012,Portugal Liga ZON Sagres,9764,10264,Away Win
2011/2012,Portugal Liga ZON Sagres,7844,9772,Home Win
2011/2012,Portugal Liga ZON Sagres,10214,10215,Home Win
2011/2012,Portugal Liga ZON Sagres,7841,10212,Away Win
2011/2012,Portugal Liga ZON Sagres,9768,6403,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,10211,Draw
2011/2012,Portugal Liga ZON Sagres,10238,9773,Away Win
2011/2012,Portugal Liga ZON Sagres,10215,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,10211,9768,Draw
2011/2012,Portugal Liga ZON Sagres,9772,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,9764,Home Win
2011/2012,Portugal Liga ZON Sagres,10214,7844,Away Win
2011/2012,Portugal Liga ZON Sagres,2033,10238,Draw
2011/2012,Portugal Liga ZON Sagres,6403,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,10264,10212,Home Win
2011/2012,Portugal Liga ZON Sagres,10215,9772,Draw
2011/2012,Portugal Liga ZON Sagres,10211,10238,Away Win
2011/2012,Portugal Liga ZON Sagres,9773,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,10212,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,2033,9764,Draw
2011/2012,Portugal Liga ZON Sagres,6403,10214,Away Win
2011/2012,Portugal Liga ZON Sagres,10264,7844,Home Win
2011/2012,Portugal Liga ZON Sagres,9768,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,9772,9773,Away Win
2011/2012,Portugal Liga ZON Sagres,4064,10215,Draw
2011/2012,Portugal Liga ZON Sagres,9764,6403,Away Win
2011/2012,Portugal Liga ZON Sagres,7844,10212,Home Win
2011/2012,Portugal Liga ZON Sagres,10214,10264,Away Win
2011/2012,Portugal Liga ZON Sagres,7841,10211,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,2033,Away Win
2011/2012,Portugal Liga ZON Sagres,10238,9768,Home Win
2011/2012,Portugal Liga ZON Sagres,10211,9764,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,10215,Draw
2011/2012,Portugal Liga ZON Sagres,10212,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,2033,10214,Draw
2011/2012,Portugal Liga ZON Sagres,6403,9772,Away Win
2011/2012,Portugal Liga ZON Sagres,7841,10238,Home Win
2011/2012,Portugal Liga ZON Sagres,10264,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,9768,7844,Home Win
2011/2012,Portugal Liga ZON Sagres,10215,6403,Away Win
2011/2012,Portugal Liga ZON Sagres,9772,10211,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,10264,Away Win
2011/2012,Portugal Liga ZON Sagres,9764,9768,Home Win
2011/2012,Portugal Liga ZON Sagres,7844,2033,Draw
2011/2012,Portugal Liga ZON Sagres,10214,9773,Away Win
2011/2012,Portugal Liga ZON Sagres,9771,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,10238,10212,Draw
2011/2012,Portugal Liga ZON Sagres,10211,10214,Away Win
2011/2012,Portugal Liga ZON Sagres,10212,9764,Home Win
2011/2012,Portugal Liga ZON Sagres,2033,9772,Draw
2011/2012,Portugal Liga ZON Sagres,6403,9773,Draw
2011/2012,Portugal Liga ZON Sagres,7841,7844,Away Win
2011/2012,Portugal Liga ZON Sagres,10264,10215,Home Win
2011/2012,Portugal Liga ZON Sagres,9768,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,10238,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,10215,10212,Away Win
2011/2012,Portugal Liga ZON Sagres,9772,10264,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,2033,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,10211,Away Win
2011/2012,Portugal Liga ZON Sagres,9764,10238,Away Win
2011/2012,Portugal Liga ZON Sagres,7844,6403,Home Win
2011/2012,Portugal Liga ZON Sagres,10214,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,9768,Away Win
2011/2012,Portugal Liga ZON Sagres,10211,10215,Home Win
2011/2012,Portugal Liga ZON Sagres,10212,10214,Away Win
2011/2012,Portugal Liga ZON Sagres,2033,6403,Away Win
2011/2012,Portugal Liga ZON Sagres,7841,4064,Draw
2011/2012,Portugal Liga ZON Sagres,10264,9773,Away Win
2011/2012,Portugal Liga ZON Sagres,9768,9772,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,9764,Draw
2011/2012,Portugal Liga ZON Sagres,10238,7844,Home Win
2011/2012,Portugal Liga ZON Sagres,10215,2033,Away Win
2011/2012,Portugal Liga ZON Sagres,9772,10212,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,10211,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,10238,Home Win
2011/2012,Portugal Liga ZON Sagres,9764,7841,Draw
2011/2012,Portugal Liga ZON Sagres,7844,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,10214,9768,Away Win
2011/2012,Portugal Liga ZON Sagres,6403,10264,Draw
2011/2012,Portugal Liga ZON Sagres,10211,6403,Home Win
2011/2012,Portugal Liga ZON Sagres,9764,7844,Home Win
2011/2012,Portugal Liga ZON Sagres,10212,9773,Away Win
2011/2012,Portugal Liga ZON Sagres,7841,9772,Draw
2011/2012,Portugal Liga ZON Sagres,10264,2033,Away Win
2011/2012,Portugal Liga ZON Sagres,9768,10215,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,4064,Away Win
2011/2012,Portugal Liga ZON Sagres,10238,10214,Away Win
2011/2012,Portugal Liga ZON Sagres,10215,10238,Home Win
2011/2012,Portugal Liga ZON Sagres,9772,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,9768,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,7844,Away Win
2011/2012,Portugal Liga ZON Sagres,10214,9764,Home Win
2011/2012,Portugal Liga ZON Sagres,2033,10212,Draw
2011/2012,Portugal Liga ZON Sagres,6403,7841,Draw
2011/2012,Portugal Liga ZON Sagres,10264,10211,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,6403,Draw
2011/2012,Portugal Liga ZON Sagres,9764,10215,Home Win
2011/2012,Portugal Liga ZON Sagres,7844,10211,Away Win
2011/2012,Portugal Liga ZON Sagres,10214,9772,Away Win
2011/2012,Portugal Liga ZON Sagres,7841,2033,Away Win
2011/2012,Portugal Liga ZON Sagres,9768,10212,Away Win
2011/2012,Portugal Liga ZON Sagres,9771,9773,Away Win
2011/2012,Portugal Liga ZON Sagres,10238,10264,Away Win
2011/2012,Portugal Liga ZON Sagres,10211,2033,Away Win
2011/2012,Portugal Liga ZON Sagres,9764,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,7844,10215,Away Win
2011/2012,Portugal Liga ZON Sagres,10212,6403,Draw
2011/2012,Portugal Liga ZON Sagres,7841,9773,Away Win
